Offset(P)            #Ptr   #Hnd Access Name
0x00000000022c7720      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Windows Catalog.lnk
0x00000000022c7e18      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\shgina.dll
0x00000000022c8190      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000022c8228      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x00000000022c8448      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Administrative Tools\Data Sources (ODBC).lnk
0x00000000022c8668      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\clbcatq.dll
0x00000000022c8960      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\esent.dll
0x00000000022c8ab8      1      1 RW---- \Device\HarddiskVolume1\Documents and Settings\donny\NTUSER.DAT.LOG
0x00000000022c8e58      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\dot3api.dll
0x00000000022c90b8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\qutil.dll
0x00000000022c9318      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\atl.dll
0x00000000022c9558      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\eapolqec.dll
0x00000000022c9728      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wmi.dll
0x00000000022c9930      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\rtutils.dll
0x00000000022c9b60      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wzcsvc.dll
0x00000000022c9f28      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\lmhsvc.dll
0x00000000022ca028      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msimg32.dll
0x00000000022ca188      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\oleaccrc.dll
0x00000000022ca578      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winspool.drv
0x00000000022ca7c0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wlnotify.dll
0x00000000022ca990      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\dimsntfy.dll
0x00000000022cabb8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\cscdll.dll
0x00000000022cadf0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\oleacc.dll
0x00000000022cb5d8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\duser.dll
0x00000000022cb968      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ntkrnlpa.exe
0x00000000022cbb68      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\micross.ttf
0x00000000022cbe00      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\logonui.exe.manifest
0x00000000022cbf90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\logonui.exe
0x00000000022ccad8      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\shimgvw.dll
0x00000000022cd120      4      1 RW---- \Device\HarddiskVolume1\Documents and Settings\donny\Local Settings\Application Data\Microsoft\Windows\UsrClass.dat
0x00000000022cf208      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\dnsrslvr.dll
0x00000000022cf3d8      1      1 ------ \Device\NamedPipe\net\NtControlPipe6
0x00000000022cf5d0      2      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\mui\0009
0x00000000022cf6e0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\odbcint.dll
0x00000000022cf848      1      1 RW---- \Device\HarddiskVolume1\Documents and Settings\donny\Local Settings\Application Data\Microsoft\Windows\UsrClass.dat.LOG
0x00000000022cfbf8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\dhcpcsvc.dll
0x00000000022cfec0      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x00000000022d0740      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000022d07d8      2      1 R--rw- \Device\HarddiskVolume1\Program Files\Common Files\System\ado
0x00000000022d09d0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\rasadhlp.dll
0x00000000022d0be0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winrnr.dll
0x00000000022d0e00      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wshtcpip.dll
0x00000000022d1028      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\config\SysEvent.Evt
0x00000000022d10d8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\hnetcfg.dll
0x00000000022d12a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\mswsock.dll
0x00000000022d1478      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ntoskrnl.exe
0x00000000022d1678      2      1 R--rw- \Device\HarddiskVolume1\Program Files\MSN Gaming Zone\Windows
0x00000000022d1870      2      1 R--rw- \Device\HarddiskVolume1\WINDOWS\inf
0x00000000022d1a68      2      1 R--rw- \Device\HarddiskVolume1\Program Files\Common Files\System\Ole DB
0x00000000022d1ce0      1      1 ------ \Device\NamedPipe\net\NtControlPipe5
0x00000000022d2120      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ncobjapi.dll
0x00000000022d23a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\config\SecEvent.Evt
0x00000000022d25a0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\config\Internet.evt
0x00000000022d28d0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000022d2968      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\config\AppEvent.Evt
0x00000000022d2b78      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\netevent.dll
0x00000000022d2d80      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\eventlog.dll
0x00000000022d2f28      1      0 R--r-d \Device\HarddiskVolume1\Intel\ivecuqmanpnirkt615\tasksche.exe
0x00000000022d3198      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\rpcss.dll
0x00000000022d3548      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ntmarta.dll
0x00000000022d3780      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\svchost.exe
0x00000000022d39a0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\scecli.dll
0x00000000022d3bd0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wtsapi32.dll
0x00000000022d3da0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winscard.dll
0x00000000022d3f90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\tspkg.dll
0x00000000022d4240      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\rsaenh.dll
0x00000000022d4710      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wdigest.dll
0x00000000022d48e0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\w32time.dll
0x00000000022d4bd0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\netlogon.dll
0x00000000022d4e00      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\iphlpapi.dll
0x00000000022d4f90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msv1_0.dll
0x00000000022d5598      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\kerberos.dll
0x00000000022d5850      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msprivs.dll
0x00000000022d5a50      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\WindowsLogon.manifest
0x00000000022d5c48      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\MSCTF.dll
0x00000000022d61b0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000022d6440      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msnsspc.dll
0x00000000022d6610      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\digest.dll
0x00000000022d6878      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\credssp.dll
0x00000000022d6a48      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\schannel.dll
0x00000000022d6c18      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msvcrt40.dll
0x00000000022d6de8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msapsspc.dll
0x00000000022d6f90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\uxtheme.dll
0x00000000022d71c8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msacm32.dll
0x00000000022d7398      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winmm.dll
0x00000000022d7568      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\AppPatch\AcGenral.dll
0x00000000022d7840      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\cryptdll.dll
0x00000000022d7a78      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\samsrv.dll
0x00000000022d7d58      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\samlib.dll
0x00000000022d7f28      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\dnsapi.dll
0x00000000022d8388      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ntdsapi.dll
0x00000000022d8558      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\AppPatch\AcAdProc.dll
0x00000000022d8728      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\shimeng.dll
0x00000000022d88f8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\umpnpmgr.dll
0x00000000022d8ac8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\scesrv.dll
0x00000000022d8d18      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msvcp60.dll
0x00000000022d8ec0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ncobjapi.dll
0x00000000022d9160      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\lsasrv.dll
0x00000000022d9330      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\lsass.exe
0x00000000022d9748      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\WinSxS\Policies\x86_policy.5.1.Microsoft.Windows.SystemCompatible_6595b64144ccf1df_x-ww_a0111510\5.1.2600.2000.Policy
0x00000000022d9940      1      0 RW---- \Device\HarddiskVolume1\WINDOWS\bootstat.dat
0x00000000022d9b38      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x00000000022d9e68      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000022da2c0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000022da688      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000022da720      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x00000000022da918      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x00000000022dab10      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\services.exe
0x00000000022dace0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\AppPatch\sysmain.sdb
0x00000000022db618      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\sfc_os.dll
0x00000000022db7e8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\sfc.dll
0x00000000022db9f8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\shsvcs.dll
0x00000000022dbcf0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\odbcint.dll
0x00000000022dbf00      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\WindowsShell.Manifest
0x00000000022dc180      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202\comctl32.dll
0x00000000022dc488      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000022dc520      1      1 ------ \Device\NamedPipe\InitShutdown
0x00000000022dc850      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000022dc8e8      2      1 ------ \Device\NamedPipe\InitShutdown
0x00000000022dcae0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\sxs.dll
0x00000000022dcd50      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000022dceb8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\odbc32.dll
0x00000000022dd168      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msgina.dll
0x00000000022dd3b8      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x00000000022dd520      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\MSCTFIME.IME
0x00000000022dd6f0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\marlett.ttf
0x00000000022dd8c0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\tahoma.ttf
0x00000000022ddb88      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\tahomabd.ttf
0x00000000022ddd58      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\trebucbd.ttf
0x00000000022ddf28      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\serife.fon
0x00000000022de160      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\sserife.fon
0x00000000022de380      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\coure.fon
0x00000000022de588      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\wst_swed.fon
0x00000000022de788      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\wst_span.fon
0x00000000022de988      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\wst_ital.fon
0x00000000022deb88      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\wst_germ.fon
0x00000000022ded58      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\wst_fren.fon
0x00000000022def28      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\wst_engl.fon
0x00000000022df0e8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\wst_czec.fon
0x00000000022df2b8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\symbole.fon
0x00000000022df4d8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\smalle.fon
0x00000000022df6a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\modern.fon
0x00000000022df878      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\script.fon
0x00000000022dfa80      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\roman.fon
0x00000000022dfc90      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\system32\kbdus.dll
0x00000000022e0038      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000022e0278      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\sortkey.nls
0x00000000022e0488      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\imm32.dll
0x00000000022e0658      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ctype.nls
0x00000000022e0828      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ws2help.dll
0x00000000022e09f8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ws2_32.dll
0x00000000022e0c60      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wintrust.dll
0x00000000022e0e30      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winsta.dll
0x00000000022e1278      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\setupapi.dll
0x00000000022e1448      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\regapi.dll
0x00000000022e1680      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\psapi.dll
0x00000000022e1850      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\netapi32.dll
0x00000000022e1b60      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\profmap.dll
0x00000000022e1d30      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\nddeapi.dll
0x00000000022e1f00      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msasn1.dll
0x00000000022e2118      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\crypt32.dll
0x00000000022e22e8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\authz.dll
0x00000000022e2520      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winlogon.exe
0x00000000022e2a80      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\cga40woa.fon
0x00000000022e2c78      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\cga80woa.fon
0x00000000022e2e70      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\ega40woa.fon
0x00000000022e39c8      3      1 ------ \Device\NamedPipe\net\NtControlPipe7
0x00000000022e3f90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\win32k.sys
0x00000000022e4298      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\ega80woa.fon
0x00000000022e4490      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\dosapp.fon
0x00000000022e4858      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\vga64k.dll
0x00000000022e4a28      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\vga256.dll
0x00000000022e4bf8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\framebuf.dll
0x00000000022e4e00      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\vga.dll
0x00000000022e4f90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\vgafix.fon
0x00000000022e6560      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Games\Solitaire.lnk
0x00000000022e67e8      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x00000000022e7598      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\vgaoem.fon
0x00000000022e8208      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\lz32.dll
0x00000000022e89e8      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\mycomput.dll
0x00000000022e8e00      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Administrative Tools\desktop.ini
0x00000000022e8f90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\netrap.dll
0x00000000022e9228      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\donny\Start Menu\Programs\Accessories\Entertainment\desktop.ini
0x00000000022e92e0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ntshrui.dll
0x00000000022e94b8      3      1 R--rwd \Device\HarddiskVolume1\Documents and Settings\donny\Local Settings\Application Data\Microsoft\CD Burning
0x00000000022ea158      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\duser.dll
0x00000000022ea310      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Games\Internet Spades.lnk
0x00000000022eaa90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\linkinfo.dll
0x00000000022eac68      3      1 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\Desktop
0x00000000022eaf90      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\mstask.dll
0x00000000022eb408      2      1 ------ \Device\NamedPipe\browser
0x00000000022eb4a8      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\Registration\R000000000007.clb
0x00000000022eb660      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Games\Internet Reversi.lnk
0x00000000022eba78      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\charmap.exe
0x00000000022ec358      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Games\Pinball.lnk
0x00000000022ec718      1      0 R--rw- \Device\HarddiskVolume1\Intel\ivecuqmanpnirkt615\c.wnry
0x00000000022ecb80      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\Communications\desktop.ini
0x00000000022ecf90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\drivers\dxg.sys
0x00000000022ed0a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\vgasys.fon
0x00000000022ed530      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\usp10.dll
0x00000000022ed9c0      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\Restore\rstrui.exe
0x00000000022ee398      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\osk.exe
0x00000000022ee620      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\sxs.dll
0x00000000022ee9a8      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\odbcad32.exe
0x00000000022eeec0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\lpk.dll
0x00000000022ef0c8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\FNTCACHE.DAT
0x00000000022ef3e0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\sorttbls.nls
0x00000000022ef8d8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\locale.nls
0x00000000022f04b0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\unicode.nls
0x00000000022f06f8      1      0 -W---- \Device\HarddiskVolume1\Intel\ivecuqmanpnirkt615\msg\m_romanian.wnry
0x00000000022f0840      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\riched32.dll
0x00000000022f08f8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\AppPatch\AcAdProc.dll
0x00000000022f0b10      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Accessories\desktop.ini
0x00000000022f0d50      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winsrv.dll
0x00000000022f0f28      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\spider.exe
0x00000000022f1390      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\basesrv.dll
0x00000000022f1578      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\csrsrv.dll
0x00000000022f18c8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\csrss.exe
0x00000000022f2028      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000022f2258      4      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\software
0x00000000022f2490      1      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\SECURITY.LOG
0x00000000022f2a38      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x00000000022f2b70      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\kernel32.dll
0x00000000022f3028      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\shimeng.dll
0x00000000022f3510      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000022f3cb8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msvcp60.dll
0x00000000022f3e58      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\drivers\dxg.sys
0x00000000022f60f8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\lsasrv.dll
0x00000000022f66a0      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\donny\Start Menu\Programs\Accessories\Accessibility\Magnifier.lnk
0x00000000022f6738      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.6028_x-ww_61e65202
0x00000000022f6978      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\imagehlp.dll
0x00000000022f6c98      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\gdi32.dll
0x0000000002328270      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\autochk.exe
0x0000000002328308      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000023286e8      3      0 RWD--- \Device\HarddiskVolume1\$Mft
0x00000000023287f0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000002328888      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000002328920      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\system32\ntdll.dll
0x0000000002328b20      1      1 ------ \Device\NamedPipe\net\NtControlPipe3
0x0000000002328bb8      2      1 R--rw- \Device\HarddiskVolume1\WINDOWS\ime\CHTIME\Applets
0x0000000002329450      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\cmd.exe
0x0000000002329638      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\cmd.exe
0x0000000002329aa8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000002329f28      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ntvdm.exe
0x000000000232a1a0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msvcrt.dll
0x000000000232a370      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000232a530      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\7-Zip\7-Zip File Manager.lnk
0x000000000232a5c8      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu\Programs\Administrative Tools\Event Viewer.lnk
0x000000000232a820      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\xpsp2res.dll
0x000000000232aa10      1      0 R--rw- \Device\HarddiskVolume1\Program Files\Windows NT\hypertrm.exe
0x000000000232acd0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\olecnv32.dll
0x000000000232b1d0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000232b5e8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wininet.dll
0x000000000232b680      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\system32
0x000000000232bb30      1      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\default.LOG
0x000000000235c3c0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\AppPatch\drvmain.sdb
0x000000000235cc80      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\win32spl.dll
0x000000000235e950      3      0 RWD--- \Device\HarddiskVolume1\$BitMap
0x000000000235ede0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\secur32.dll
0x000000000235ee78      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\shlwapi.dll
0x000000000235ef90      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000023637d8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\mpr.dll
0x00000000023644e8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000002364a50      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wldap32.dll
0x0000000002364b60      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\mpr.dll
